"Lg_phon","Language","Speaker","Sex","Phonation","Tone","Vowel","H1c","H2c","H4c","A1c","A2c","A3c","H2Kc","H1H2c","H2H4c","H1A1c","H1A2c","H1A3c","H42Kc","H2KH5Kc","CPP","HNR05","HNR15","HNR25","HNR35","SHR","soe"
"BoL","Bo","Bo1M1","M","L","33","o",0.0987068713404277,-0.798797489826777,0.0161994629156566,-0.334598514860438,-0.801524767059752,0.55767936773752,1.24872523640226,1.57724267345317,-1.21858935025148,0.519906232259544,1.23183525899695,-0.474354122023596,-1.31901044227008,1.44933138879794,0.0894659303582638,0.130138810625167,0.353160433055674,1.01182457073938,1.08372326177845,-0.786521074984218,0.931269146355255
"BoL","Bo","Bo1M1","M","L","33","o",-1.05936482727794,-1.27914435591186,-1.21042301307568,-1.95476802054058,-1.00446089129225,-0.301144079214355,0.501604869656317,0.289887652353148,0.455814592471468,1.49885431809496,0.248212804149341,-0.373653340253021,-1.28769253170388,1.34982436386051,1.46982492039783,1.94388111040518,2.23971978446825,2.40477886622139,2.45268493648495,1.1498379167282,-0.00625012849902874
"BoL","Bo","Bo1M2","M","L","33","v",0.223222649203005,0.24193757558508,-1.00001496767721,-0.6842778248456,-0.928507244763105,0.429444272588193,0.279457266225546,-0.0586445310752739,1.71212125448927,0.894682961522676,0.978749008245957,-0.279341817665999,-0.76056233366447,0.731413925072823,0.526292991571197,0.903066820027818,0.941785283972387,0.731989986692902,0.711061443486507,-0.532702465919675,0.570516462328467
"BoL","Bo","Bo1M2","M","L","33","v",0.608787323392111,0.685494283299188,0.0616200182201002,0.865940709057087,-0.66627133218078,0.947129875768339,0.93334020701413,-0.209693352954615,0.745369145650923,-0.00311652692920501,1.08829558397826,-0.546680446475258,-0.60357124186593,0.800327370053295,0.755432167917119,0.953741666861201,0.846154848229564,0.813162232936661,0.754294406493886,-0.532702465919675,1.40951125987033
"BoL","Bo","Bo2M3","M","L","33","o",1.29110400007576,0.207853659740059,1.05263257246452,0.564172119977021,-0.137036425657125,1.38036731272945,1.96749143465571,1.36369035315855,-1.45195885000111,0.239767143982688,1.02542674781132,-1.19682788693458,-1.86248338960263,1.96902308167561,-0.897354582264963,-1.01629396849423,-0.218836831661116,0.279930439610551,0.351915406163383,-1.35634480973179,1.17611375844671
"BoL","Bo","Bo2M2","M","L","33","v",1.46176203190387,1.24401816705621,1.53531087913468,1.53322752806583,0.49822313419228,1.301759441503,1.35434290862709,1.12818252480232,-1.58045771309579,-0.905713304456406,1.62934947939956,-0.732727438126784,-0.751155656689055,1.34095998120516,0.356749959005036,-0.16307647958991,0.0965142785782455,0.621076108383827,0.840974369110735,-1.53801375613258,0.881982226859251
"BoL","Bo","Bo2M2","M","L","33","v",1.89822756667951,2.34862251146197,1.99281471726099,2.03110547495273,1.30383231770365,2.04625270555708,1.62412497611816,-0.303307467856243,-0.96608958271926,-1.24873412602821,0.920809240455477,-1.48357829324454,-0.716405585673544,0.828504828659334,1.06440178482573,0.562911447903775,0.521427304745583,1.07921128318476,1.04628891485861,-1.53801375613258,1.98760097277968
"BoL","Bo","Bo1M2","M","L","33","e",1.3154036423795,0.854698965894012,1.36180393970633,1.28512151594225,1.40625689121712,0.168253690484831,0.282014993355562,0.762378903978562,-0.893204834537995,0.517343470248107,-0.0597460187556326,0.62208075957534,0.582350316692493,-0.353326769822927,1.95065041022921,1.11921344325289,0.642050180994516,0.0352121649216544,-0.0722181215883552,-0.532702465919675,0.570516462328467
"BoL","Bo","Bo1F3","F","L","21","v",0.304109680635261,0.498158138997082,-2.74341884807924,-2.11132018853231,-2.1051479940054,-1.51982221578564,-0.956947145263382,-0.554324418461397,2.04024788904748,2.00424278561079,1.97296723039063,1.40744277617596,-0.964823650408788,-0.3749631636051,-0.688017809908675,-0.175514411416546,0.88291562983041,0.27068780358757,0.263768755115494,-0.596561741104796,-0.921686408414794
"BoL","Bo","Bo2M2","M","L","33","e",1.1914555076348,1.38110454692452,0.727687589068413,1.23345882079145,1.7673750283291,0.370949701581873,0.908658268312232,0.0340750755115194,0.421659605895958,-0.708457118787778,-1.14861096107365,0.43473092596376,-0.871559956802256,0.343080277566475,1.650191130946,0.844897132559995,0.916187972236728,0.901730345223823,0.946293743064063,1.17790327562541,1.68606858752865
"BoL","Bo","Bo2M2","M","L","33","e",0.761747635965894,0.620030757163284,0.393791677487544,0.426659998488878,0.393613331957918,0.340264879134573,0.553354507956557,0.655510142912705,0.0396155584349235,0.20558193376503,0.604983031758263,0.123595761774494,-0.590741815352591,0.00733768201941979,1.55577221235774,0.849206703122689,0.849895552452191,0.766976299734965,0.811524875919994,1.62049716228227,1.13325921456844
"BoL","Bo","Bo2M2","M","L","21","v",0.443342450760717,-0.122656234619013,-0.191491854705113,-0.300726164864545,-0.337139199592266,0.279999004831605,0.329929085347779,1.54808625598216,0.245093302880183,1.11885245572433,1.38282574662826,-0.050375836663429,-0.870432927472023,0.538714255582321,-1.26993445501216,-2.17133636180492,-2.09947558841339,-2.05499919370508,-1.9678750322796,-1.0270189960833,-1.27899986743977
"BoL","Bo","Bo2M2","M","L","21","v",0.266053171607772,-0.090304779947205,-0.391118656075999,-0.527840737355655,-0.173023096811545,0.0873910365922629,0.102421945579553,0.969315204048444,0.737620358661031,1.30329979816772,0.776342885167123,0.090253956381268,-0.673578471124699,0.959828500718329,-1.53652904867314,-1.84287719999966,-1.70075876038672,-1.79635144997779,-1.68585869918182,-1.53801375613258,-0.927212084646905
"BoL","Bo","Bo2F3","F","L","33","e",0.692491362743438,-0.065286790695284,0.944828043059638,-0.87965330826191,0.0241475586527734,0.927402378817088,1.36157611052505,0.528802588932586,-0.899878950981093,1.01830831043756,0.236791192363472,-0.709453863714387,-0.908164329347368,1.08224471643389,-0.165701372087075,-0.209246035274908,-0.120962869325379,-0.347595292209516,-0.358103901306656,-0.330978906012201,1.31449013989301
"BoL","Bo","Bo1M2","M","L","33","e",-1.76722187343859,-2.11149680078152,-1.18046371147965,-1.45643888919097,-0.0344076571014612,-0.824974855661931,-0.892749077460777,0.844516051359954,-0.89102501016632,-0.936875941487303,-1.49133908497491,-0.260745327887952,-0.0611906471238176,-0.327914936986378,-0.346243837739177,1.19253626632466,0.72707052459653,0.0648370723098877,-0.0517460420466257,-0.532702465919675,0.402717502820094
"BoL","Bo","Bo1M2","M","L","33","e",-1.85538337401373,-2.25271004065652,-0.926390650572128,-1.17180332850552,-0.683177383687918,-0.620131005877496,-1.06386102245885,0.955888454588961,-1.42268417441812,-1.30294798924859,-1.01750538221603,-0.510050996912438,0.200548681510203,-0.568358253613558,-1.05292006255902,0.523996317737874,-0.0191260871485642,-0.359865600007825,-0.377264822337478,2.50177615922276,-0.268478335213397
"BoL","Bo","Bo1F1","F","L","33","e",0.496930122888678,0.257290983594519,0.252476388694278,0.211614332194955,0.10874015462504,-0.602487130169594,-0.233097137784036,0.473935563425561,-0.0483565705249659,0.152242649873897,0.244882271029011,1.04428487625266,0.506669542752487,-0.198120265350024,-0.174965024062109,0.148345277110864,0.367126011357736,-0.385061238515898,-0.741632926659342,-0.48237275740848,0.903013385631777
"BoL","Bo","Bo2M2","M","L","33","e",-1.41918875433149,-1.73720329259262,-1.98056208154217,-1.59399792452409,-1.30042112850035,-1.5227895024768,-1.5678750263113,0.181715023773951,1.8427946256857,1.07094738206194,-0.0959718615620849,1.09843092342001,0.622505258642984,-1.37865640748144,-1.18727706261482,-0.272912291498549,-0.0824752548400038,-0.360213425414675,-0.300567849994766,0.465729476186649,-1.32925526498161
"BoL","Bo","Bo2M2","M","L","33","e",-1.19399956903969,-1.41531795582205,-1.54669825936768,-1.70438715256688,-1.81096244592675,-1.70292486303073,-1.45251792468598,0.0413728676309553,1.35198848903756,1.56203843131748,1.22353348852988,1.55498257548766,0.927366692470948,-1.58071015334237,-0.808947970140042,0.120656328267401,0.119182009214248,-0.0645547614523765,0.00357719832542952,0.465729476186649,-0.927212084646905
"BoL","Bo","Bo1M2","M","L","33","o",0.546922922773937,0.284642468965322,-0.3564554359048,-0.013427722778099,0.211498546638742,1.43957683843063,1.91026408432373,0.454016562538249,0.851308610114381,0.705054284522559,0.291356453539419,-1.0563369723924,-1.51007665989328,1.90789564359883,-0.884701250421706,-1.16667510845745,-0.415468871198017,0.365470632485679,0.42483379722295,-0.532702465919675,1.07391334085358
"BoL","Bo","Bo1M3","M","L","33","e",0.15854329216714,0.553475452102664,0.322107593407071,0.383044223483914,0.707878745350226,-0.595975493902724,-0.225156947959402,-0.318097627880565,-0.184000128096666,-0.23949138600387,-0.609103747374717,0.646551903468205,0.286996276540574,-0.408342572590873,0.226939110819424,0.258356568377754,0.0337010864734907,-0.476219302249078,-0.54072057708251,-0.64225718794791,1.69397878154939
"BoL","Bo","Bo2M2","M","L","33","e",0.769896582653418,0.225761949868013,-0.00329878653968142,0.0605732728367485,0.690386792644532,-0.343410625320717,-0.25035503748694,1.63004607516967,0.341120590485254,0.882145032921973,0.0791806646586412,1.15290020945845,0.479936048368539,-0.547014902778503,0.366877939891666,0.411960003329443,0.659465230458223,0.364143156327659,0.164634313628464,0.111654366861162,0.379428251440874
"BoL","Bo","Bo2M2","M","L","33","e",0.232463610871396,-0.215288457348363,-0.331477831517824,-0.237787408569737,0.0596958110576524,0.160129518580645,0.0498455412161995,1.17589885789093,0.419938686763251,0.732281567186716,0.294673438060125,-0.0464144340424517,-0.499264601382031,0.0946239992112909,1.35778652147715,1.4792193294364,1.56510522332117,1.53620326353827,1.45725076898929,0.449635153035491,0.932237624401089
"BoL","Bo","Bo1F1","F","L","33","o",1.31269437190498,1.04540127302932,1.04460260234621,0.948210499145178,0.979159180283825,1.92234509844812,2.22808402737522,0.260688557556118,-0.222698126124309,-0.0715873719328982,-0.331074799467133,-1.36479037781048,-1.80060186983548,1.67096039621042,-0.249885052716935,-1.0396897645281,-1.58224112345942,-0.99242437163058,-0.808977573802075,-0.237129037754075,0.27709797032022
"BoL","Bo","Bo1M1","M","L","33","v",-0.21261993637384,-0.313403196077053,0.23597288978989,0.150292686220832,-0.0522862632198612,1.0899275557352,0.504609878672892,0.157084755239289,-0.925631169132953,-0.391805029638436,-0.159780239028244,-1.18092959079855,-0.390134541646944,0.575807372542133,0.557123280765531,1.0969325734959,0.960336954266062,1.19455318669565,1.08117073264995,-1.08595803246552,-0.381257838440742
"BoL","Bo","Bo2M3","M","L","33","v",1.30888244040565,0.640647254639488,1.75142509726836,0.645665511550098,0.242742175211384,1.41171508148085,1.01201377151881,1.01457818681406,-2.10594292991361,0.165488236430958,0.649376826155295,-1.22978185977495,-0.259932810710403,0.919968093574546,0.26155564475665,-0.431780470009433,-0.400223092545492,-0.135239145013055,-0.145013417367325,-1.35634480973179,1.29194314374828
"BoL","Bo","Bo2M3","M","L","33","e",1.64639929220699,1.36731304360643,-0.103762871982937,0.770085463293356,0.726914024337952,0.549495222700592,-0.744033779887372,0.795770748600018,1.60210668146757,0.252323816449767,0.385860546890099,0.104223006737705,0.874076674116481,-1.11105503281654,0.409894075518663,-0.173392568558992,-0.26538568200313,-0.92269473627985,-1.25232333286975,0.845009605231901,-0.0980094798705587
"BoL","Bo","Bo2F3","F","L","33","e",0.0996011941698054,-1.43207438078247,1.45869222516075,-0.805108111401364,0.614304595953714,0.86374976648458,1.08543861096647,1.50680829494375,-2.16918367801178,0.694421054544474,-0.51798115675355,-0.820207403309279,-0.274245320314603,1.10630387182078,0.320686520602947,0.284470832565395,0.585989709036469,0.38763557895779,0.288103024379397,-0.349164560188696,1.09789032281486
"BoL","Bo","Bo1M3","M","L","33","o",1.04455377300133,0.183160116298273,-1.34203660085223,0.0701354763705355,0.196994699538838,1.32211835655838,1.23944820292455,1.16153247821946,1.68432629574202,0.44336267528169,0.170637672252912,-1.09684213838081,-1.41003565227117,1.3994227776553,0.776115076683964,0.481816525882178,0.885810638778003,1.27983255451337,1.2586738864692,1.12533824285974,-0.106707324822009
"BoL","Bo","Bo2M3","M","L","33","e",1.08760923691514,0.436844979792667,-0.358857538237306,0.54690088678355,0.867266985528488,-0.221493255926083,-0.298949925616597,0.924769163666504,1.02876726417005,0.126403382695404,-0.140984455569641,0.855713817169887,0.168201719514308,-0.627779701072174,0.750734743048894,0.50075878272859,0.476855245477711,0.0315826858118677,-0.218369577031382,1.4677830932776,0.59696683193886
"BoL","Bo","Bo2M3","M","L","33","e",0.185285011556447,-0.287912548173837,-0.268348231479066,-0.355898331795559,-0.227486111757692,-0.641407553619282,-1.22398059924463,0.467559591278957,0.123219982966053,0.495145102327211,0.359602696998905,0.958642396169181,1.38156561130618,-0.823706637601058,0.874912974054572,0.515104234550246,0.601620682554258,0.257192718318737,0.251346477591692,0.535288030963182,0.712796217240429
"BoL","Bo","Bo2M3","M","L","21","v",1.71970116925947,0.534547943015114,0.633205366006642,0.480331182144637,0.708934167871713,1.3199629742716,0.799117264724016,1.59588750027823,-0.443298741473487,0.605325481862278,0.454506068748506,-0.895614552206398,-0.637741476223862,0.739541969548585,-1.07115214825408,-1.49860673329102,-1.40497049963539,-1.37332574115649,-1.470419872086,0.658510592769017,-1.14047394758469
"BoL","Bo","Bo1F2","F","L","21","e",1.1496100543624,1.07556987367722,-0.887349769455122,-0.710449741974231,-0.527678483421297,-0.570153231741542,-1.01708684684657,-0.820376064048121,1.2543627917554,1.13969271622895,1.07652049674466,0.853770277996342,0.729897111411568,-0.994576282437557,-0.0048101636642906,0.763145134580835,0.667026320230549,-0.330396358020956,-0.82234161936087,-1.13685532800678,-0.248341633535229
"BoL","Bo","Bo1F1","F","L","33","e",1.67107928007498,1.5386240564892,0.504399101097559,0.690282980104747,1.10374857023106,0.734657755675835,-0.0239632571553682,-0.231965190075781,1.11581174600675,0.537899917363721,-0.219702995957582,0.272162818761308,0.473051947031666,-0.928710793590663,0.322075851756479,0.0328119534637585,-0.112297368180014,-1.29202967554957,-1.62545124820873,-0.48237275740848,1.58108841888596
"BoL","Bo","Bo1M3","M","L","33","e",-0.00147008758785567,-0.705750347447952,0.14600643467576,0.149515484848772,0.227976021192461,-0.784798528822095,-0.0325930740010623,0.660867781177328,-0.436093899657677,-0.123739625714496,-0.213950236614916,0.800581778441852,0.0806893448336635,-0.0820851661784735,-0.78293695334157,0.0170579427239821,-0.391946890083458,-0.808912610620268,-0.884504373213795,-0.910635551787814,0.693597611343058
"BoL","Bo","Bo2M3","M","L","33","e",-0.120777676584317,-0.259670285367349,0.150573336393569,-0.594174277115194,0.0704657953971187,-0.189416469296741,-0.587266646881817,0.0779517199515691,-0.511906887280258,0.548555173947741,-0.154863604797843,0.193128618570884,0.824188425620109,-0.435519623414949,1.25290319604884,0.756175732618332,1.00767546867611,0.65692892735049,0.492843368815478,-1.35634480973179,-0.0980094798705587
"BoL","Bo","Bo2M3","M","L","33","e",0.0479807493163546,0.373490714578112,0.826864944154161,-0.131204618404771,0.897172256997844,-0.270233308336901,-0.916954086716331,-0.262016254945171,-0.919543589851485,0.169555890892124,-0.884081607490428,0.388468551194886,1.62794354028388,-0.685116039792664,0.271687341428661,0.727145291653794,0.649984302890112,0.12972010465167,-0.141595388422405,-1.35634480973179,0.0178199054310107
"BoL","Bo","Bo1F2","F","L","33","e",-0.147767573019014,0.00859586977850659,-2.09491150332112,-1.22397056510438,-1.13722953971056,-1.57764903486041,-1.36738810319795,-0.127464500845541,1.49490841005041,1.10325666926677,1.11980524731667,1.4162864737902,0.00973374886094789,-1.20806691871784,-0.854436966683166,-1.47961404926586,-1.35603681933698,-1.41843706339633,-1.27979209055588,-1.35213485990012,-0.56672834319578
"BoL","Bo","Bo1F1","F","L","33","v",-0.549403437677553,-0.706487694469828,-0.299169755901626,-0.199303769238779,-0.639222861051357,0.0531835461832763,-0.38648859094234,0.619841409546759,-0.417929720190438,-0.210266914529722,0.462801106776941,-0.435318044227577,0.208496085054768,0.147149614534119,-0.235757275884882,-0.107982046031611,-0.0705457825746244,-0.0464402779155284,0.0312270715024931,-0.48237275740848,-1.3398501859013
"BoL","Bo","Bo1F1","F","L","33","v",-0.284499348212042,-0.637833175340414,-0.392556490316322,-0.358576983761441,-0.249525454138764,0.223805784977733,-0.264094716783069,1.05814965983797,-0.206192416718454,0.201638194852497,0.124464021386012,-0.455901161424417,-0.0229293927334948,0.316626188506055,0.871774804858172,1.0029002337142,1.29267948018756,1.78613093964142,1.93643920804999,-0.48237275740848,-0.296657827048707
"BoL","Bo","Bo2M3","M","L","33","e",0.361701842522303,0.560118640420987,0.171557337681094,0.373685509221845,0.470792803655615,0.159678948825184,-1.13391793943788,-0.0474543341890152,0.316606686351221,-0.160277829545919,-0.233262042330122,-0.0295561000270454,1.52233216042606,-1.35473447237862,0.838802567967146,0.255188415154304,0.272239928672173,-0.205219489299781,-0.373232580766614,1.56769327852558,-0.0980094798705587
"BoL","Bo","Bo1F2","F","L","33","v",2.1031633926667,1.3331914003065,0.901799580652762,1.44990486416086,0.655783630132026,0.627194878523648,0.313303045155925,-0.494379209720878,0.131193737566007,-0.527609494760941,0.276631083960107,0.0180404426140456,0.452109175288113,-0.00575076088192432,1.85984556135608,1.52890059804684,1.93999406439586,1.86133384449169,1.58693740692967,-0.0819856217293825,0.324754443853761
"BoL","Bo","Bo1F1","F","L","33","e",-0.140894766127144,-0.0284425864964715,-0.0994771736156547,-0.113384529848089,-0.330593892803063,-0.582047252794897,-0.933535993706387,-0.255002955252812,0.105352848317059,0.0218301440935759,0.354243753175573,0.587373696164146,1.05202165111248,-0.779125205302982,-0.710536200331749,1.44427669388467,1.54336895755095,0.725429168818421,0.0886303659717754,-0.48237275740848,0.0684594985497012
"BoL","Bo","Bo2M3","M","L","33","o",1.57829419002018,0.916963447502968,1.53577024066283,0.867005587427591,0.350254378162566,1.28684473353091,1.8717344905515,1.09981511423774,-1.47322336302894,0.106065110389573,0.724211698345198,-0.92352025686697,-1.46337740163165,1.68250806347641,-0.34790487812896,-0.732016346300566,-0.0780106801390788,0.482095878661093,0.506646947246887,-1.35634480973179,1.52360191435142
"BoL","Bo","Bo1F2","F","L","33","o",-0.282292320269713,0.400119494240783,0.824088634307555,-0.21714276311201,0.965071518668257,0.750862114248274,1.0314296073683,-0.852141240605193,-0.35422456656488,0.092226978560642,-1.13659206386692,-0.774189729322327,-0.821693736094081,0.899612390351978,-0.0193250434933772,0.290631363502899,-0.413031251766158,0.21605225545737,0.462078811202685,1.06975987390002,1.02520520510697
